ItemID,Sentiment,Date & Time,Source,SentimentText
642,1,2014-11-26 15:23:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@daveascott Thank you so much for the quote. I really appreciate it. 
643,1,2014-11-26 16:48:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@danwho I don't think you'll be able to stop yourself form making more Mama Mia jokes. Maybe for a little while, but not forever! "
644,1,2014-11-26 17:48:16 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@bobbythomas1 i know one of those quotes was the goo goo dolls, you got me on the rest "
645,1,2014-11-26 18:59:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@davidcheah @quotesource @firstpagepro @FreeNewPower @marilynstannett @snglmomandmore @EnlightenYurDay  THANKS SO MUCH for the re-tweets! 
646,0,2014-11-26 19:58:36 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@davidvancamp That's awful.  I wish mine would stop making fat jokes.
647,1,2014-11-26 20:13:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@dcrblogs Good night Dan. And what an appropriate quote. 
648,1,2014-11-26 21:43:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@dbgrady  Raymond C- ever watch the original stepford wives? In any case- I'd agree with the quote and bring one...LOADED
649,0,2014-11-26 22:20:51 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BriZDuzIt that was so jokes..til we felt bad cuz she looked so sad  lol sukka!
650,0,2014-11-26 23:40:42 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ddlovato man I must be stupid. I'm not getting these jokes at all 
651,1,2014-11-26 23:50:33 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@bthompson13 I love when people quote Shakespeare and have no idea about the context - &quot;to be or not to be&quot; is a perfect example. 
652,0,2014-11-26 00:54:42 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DeanOuellette I don't know about outdoor sports all year. Golfing in August is not pleasant  #stillnotreadyfor100degreeweatherbutluvPhx
653,0,2014-11-26 01:09:18 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DeAxl no more obama-man jokes either 
654,1,2014-11-26 02:07:03 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dee_carney lol Just about every thing Hudson says cracks me up. We could have a #favaliensquote thread on Hudson alone, I reckon "
655,1,2014-11-26 03:36:56 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@deepakravindran he is rocking the hell out of amdabad man ! I told him jokes at sunday b/fast. he is all happy now  @hisaming
656,1,2014-11-26 04:33:53 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@delhidreams No!  the jokes on the rape. You are a pet and a poet
657,1,2014-11-26 05:26:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cami_rib Such a great quote! Thanks for sharing! 
658,1,2014-11-26 06:56:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@desde_debajo I know the real life Brian Griffin!  jokes
659,1,2014-11-26 07:19:20 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@designmama to quote Randy Jackson: I feel ya dawg - #afterhours for 4 more for me 
660,0,2014-11-26 08:00:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DestinySports Beautiful, really got! Got a bit burnt, bad "
661,0,2014-11-26 09:36:38 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DestinySports Haha! Yeah, they do sine the ball in funny places! Rofl! I know, I wish I had a female friend that likes cricket, I don't "
662,0,2014-11-26 19:35:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DestinySports Heyy yeah i'm good thanks just bored.. &quot;/ twitters been kinda Dead tonight 
663,1,2014-11-26 20:13:59 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@destinysports thx! Quick trip but should be fun 
664,1,2014-11-26 21:13:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@desolate_pages That's cool.   I got a bookmark he made at school complete with a little quote from him on the back. 
665,0,2014-11-26 22:36:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DestinySports twitpic doesnt work with my phone 
666,1,2014-11-26 22:54:25 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DetSportsBeat It is a great help to our cause! And links to my Montreal info page.  Thanks for the support!
667,1,2014-11-26 23:50:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DetSportsBeat Why thank you! 
668,0,2014-11-26 00:47:39 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cathyanddavid 09? You need passports 
669,1,2014-11-26 02:09:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@diptnyc Love the quote. Dad used to tell his RE agts in meetings, &quot;If you're not fired w/enthusiasm, you'll will be fired w/enthusiasm.&quot; "
670,1,2014-11-26 04:19:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@discoverytoys Thanks! I too love encouraging quotes - can never have too many of those. Have a great Monday 
671,1,2014-11-26 05:08:43 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DisneySportsMan love the new name 
672,1,2014-11-26 06:01:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DitaVonTeese Oh don't worry my dear, those of us with a hint of panache understood the quote..............Very good, mwah, mwah "
673,1,2014-11-26 07:39:52 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ChadSavage wow great quote, I'm going to guess you can't do much.  When you re-do my site I will listen "
674,1,2014-11-26 07:37:58 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ChalkBored Yeah, there will be - we've been real slack with actual sports posts lately, so expect those to start again "
675,1,2014-11-26 8:08:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CHANGE12 just jokes...follow me 
676,1,2014-11-26 09:12:34 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@digitalmaverick Very much so!  I've pre-ordered Wii Sports Resort: http://tinyurl.com/orcbyh
677,1,2014-11-26 10:01:11 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Dili well i was into sports back at school  you should see the glee on my face when i was playing badminton the other day 
678,1,2014-11-26 11:59:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DinahGreek True and some quotes mean different things to others but debating gives me headache! LOL 
679,0,2014-11-26 12:53:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CharleneBx  rub it in why dont ya?:Ljokes. you wish lovey;) what vid?:S yi lost ma ;P xxxxxxxx
680,0,2014-11-26 13:49:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DJ_B_EAZY - MEEEEE TOOOOO  - I needed the laugh - keep it up!!!!! ;)  I'm following u now - so I expect the jokes to continue ;)
681,0,2014-11-26 14:49:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@djerictm haha no I don't like sports, but why did u ask? "
682,0,2014-11-26 15:49:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Cherrypie20 nooooooooooo its wrong!! you're still saying it's funnier than me!!  no more jokes for you cheryldine!! *blows raspberrys* xx
683,1,2014-11-26 16:35:26 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@chrishasboobs Your poetries and quotes are really inspiring 
684,1,2014-11-26 17:07:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@christinajade haha, why? They're still having a blast with their teabagging jokes. The perves... I mean nerve  Wait for the #MarchOnWA ;)"
685,0,2014-11-26 18:54:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ChronandEcho Your sports editor never got back to me 
686,0,2014-11-26 19:11:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@chrybaby_cozie *huggggs* ur like my big teddy bear ! it was jokessss its all lovee LOL im sorry 
687,0,2014-11-26 20:45:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ChuckQuartz Hey Chuckles, I missed Captian Picard day? Damn it, now I won't be able to make all my great &quot;make it so&quot; and &quot;#2&quot; jokes "
688,1,2014-11-26 21:07:40 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@doshdosh My word. That NYT plagarism incident was terrible. Funny how the 'i just quoted a friend' was word for word.  Right!
689,1,2014-11-26 22:09:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CMReynolds ok. No more frappacino jokes and I won't tell anyone about the fruity drinks you like at Starbucks either. 
690,1,2014-11-26 23:16:14 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dougiemcfly dougie your not a loser! maybe jason is but yeh, haha jokes! dude at least you have the looks.. think of that yeh! haha "
691,1,2014-11-26 00:38:21 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CO2DAGREAT oh he got jokes lol.  Nah I never expected Dallas to make it thru the playoffs.  I'm just happy they beat the Spurs 
692,1,2014-11-27 01:16:02 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@col250401 Ba-Boom Tsssshh!!  Lovin' the recent jokes 
693,0,2014-11-27 02:49:49 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@drama_beatz im sorry im such a loser.. but only really ace people laugh at their own jokes nukka! lmao. ok sooo.. ugh i forgot now.   ...
694,1,2014-11-27 03:45:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@draganallama hahahaha ivana quote  again, have you done any more of the booklet? :/ this is so ghey."
695,1,2014-11-27 04:44:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@drodmug Hey - I have Wii Fit too and I do like it but I read that EA Sports Active is better than Wii Fit. I'll let you know! 
696,1,2014-11-27 05:13:55 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DrWicked I was very close to tweeting that exact quote today. 
697,1,2014-11-27 06:11:31 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DWiley224 i miss that show!  i crack up at all the quotes! 
698,1,2014-11-27 07:52:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@courtholdscourt People who don't live and die by Chicago sports - live in Chicago and die by Detroit sports!!    Love you!!!
699,1,2014-11-27 08:04:16 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cranksports Delayed tweets!  There is no dealer near me. Your website lists Fleet Feet in Sacramento but they have no clue what it is.
700,1,2014-11-27 09:23:24 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@edwinduinkerken i don't remember exactly, but it involved a lot of really dry jokes some old guy was making. you had to be there hahaha "
701,1,2014-11-27 10:49:31 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@edwintcg taiping  and no jokes about the rain. Im totally aware of this city's reputation.. hahaha 
702,1,2014-11-27 11:40:21 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@EdWords not really from me, maybe some quotes...?  have to finish some stuff during the sessions. and looking for inspiration for a ppt"
703,1,2014-11-27 12:15:29 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@El_Smacky It's a quote from Gilbert &amp; Sullivan's &quot;The Mikado.&quot; It's also quite, quite accurate. "
704,0,2014-11-27 13:09:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ElectrikRed This is weird...&quot;9to5&quot; is my FAVE!!! I jst cant think of a quote 2 write 
705,1,2014-11-27 14:08:34 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ElainaAvalos I don't follow the celebs, but anything sports related gets my adrenalin pumping! "
706,1,2014-11-27 15:54:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Elizabeth_N - me too!! I don't want to ooze while speaking either!  (why do I have lame jokes about wiping social media off my shoe? lol)
707,1,2014-11-27 16:30:56 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ElleDark lol &amp; I quote from @DeeVantBlonde 'well you know me, like the driven snow'... so what do u think she told me you'd be doing? "
708,1,2014-11-27 17:50:36 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@curiousHeidiHi i step away for a second and you pelt me with quotes - i'm stained with Leonard Cohen  i really like the loneliness one
